Orthogroup	fast	lk	lp	slow
OG0012931	TRINITY_GG_5959_c0_g1_i3.p2	TRINITY_GG_30763_c0_g1_i3.p2	TRINITY_GG_31109_c0_g1_i12.p2	TRINITY_GG_30975_c0_g1_i18.p2
OG0012932	TRINITY_GG_5959_c0_g1_i3.p1	TRINITY_GG_30763_c0_g1_i3.p1	TRINITY_GG_31109_c0_g1_i12.p1	TRINITY_GG_30975_c0_g1_i18.p1
OG0012933	TRINITY_GG_5967_c0_g1_i5.p1	TRINITY_GG_33039_c0_g1_i1.p1	TRINITY_GG_13729_c0_g1_i1.p1	TRINITY_GG_11999_c0_g1_i3.p1
OG0012934	TRINITY_GG_5976_c0_g1_i3.p1	TRINITY_GG_18712_c0_g1_i7.p1	TRINITY_GG_34876_c1_g1_i2.p1	TRINITY_GG_2258_c1_g1_i5.p1
OG0012936	TRINITY_GG_5977_c3_g1_i7.p1	TRINITY_GG_5831_c0_g1_i27.p1	TRINITY_GG_14681_c0_g1_i13.p1	TRINITY_GG_26748_c0_g2_i8.p1
OG0012937	TRINITY_GG_5988_c0_g1_i10.p1	TRINITY_GG_29827_c0_g1_i41.p1	TRINITY_GG_19223_c1_g1_i2.p1	TRINITY_GG_12558_c0_g1_i1.p1
OG0012939	TRINITY_GG_599_c0_g1_i2.p1	TRINITY_GG_3180_c0_g1_i1.p1	TRINITY_GG_5550_c0_g1_i6.p1	TRINITY_GG_8926_c0_g1_i2.p1
OG0012940	TRINITY_GG_601_c0_g1_i5.p1	TRINITY_GG_11584_c0_g1_i1.p1	TRINITY_GG_4458_c0_g1_i1.p1	TRINITY_GG_33634_c0_g1_i1.p1
OG0012941	TRINITY_GG_606_c0_g1_i1.p1	TRINITY_GG_31429_c0_g1_i1.p1	TRINITY_GG_14756_c0_g1_i1.p1	TRINITY_GG_13070_c0_g1_i1.p1
OG0012942	TRINITY_GG_6086_c0_g1_i10.p1	TRINITY_GG_15517_c0_g1_i3.p1	TRINITY_GG_20121_c0_g1_i1.p1	TRINITY_GG_18264_c0_g1_i1.p1
OG0012943	TRINITY_GG_6087_c0_g1_i3.p1	TRINITY_GG_303_c0_g1_i2.p1	TRINITY_GG_20533_c0_g1_i7.p1	TRINITY_GG_17131_c0_g2_i2.p2
OG0012944	TRINITY_GG_6088_c0_g2_i15.p1	TRINITY_GG_1987_c0_g1_i17.p1	TRINITY_GG_5141_c0_g1_i13.p1	TRINITY_GG_32981_c0_g1_i1.p1
OG0012945	TRINITY_GG_608_c0_g1_i1.p2	TRINITY_GG_20369_c2_g1_i4.p1	TRINITY_GG_16669_c0_g1_i1.p1	TRINITY_GG_882_c0_g1_i2.p1
OG0012946	TRINITY_GG_6090_c0_g1_i2.p1	TRINITY_GG_4112_c2_g1_i1.p1	TRINITY_GG_20993_c2_g1_i3.p1	TRINITY_GG_12362_c1_g1_i3.p1
OG0012947	TRINITY_GG_6092_c0_g1_i7.p2	TRINITY_GG_4112_c3_g1_i18.p1	TRINITY_GG_20993_c5_g1_i2.p1	TRINITY_GG_12362_c5_g1_i3.p1
OG0012948	TRINITY_GG_6092_c1_g1_i5.p2	TRINITY_GG_4112_c7_g1_i10.p2	TRINITY_GG_20993_c8_g1_i5.p2	TRINITY_GG_12362_c7_g1_i8.p1
OG0012949	TRINITY_GG_6092_c2_g2_i2.p1	TRINITY_GG_4112_c13_g1_i2.p1	TRINITY_GG_20993_c7_g1_i1.p1	TRINITY_GG_12362_c29_g1_i1.p1
OG0012950	TRINITY_GG_6093_c0_g1_i37.p1	TRINITY_GG_4112_c0_g1_i5.p1	TRINITY_GG_20993_c0_g1_i34.p1	TRINITY_GG_12362_c0_g1_i22.p1
OG0012951	TRINITY_GG_6093_c16_g1_i1.p1	TRINITY_GG_4112_c9_g1_i1.p1	TRINITY_GG_20993_c9_g2_i1.p1	TRINITY_GG_12362_c15_g3_i1.p1
OG0012952	TRINITY_GG_6093_c2_g1_i4.p2	TRINITY_GG_4112_c37_g1_i4.p1	TRINITY_GG_20993_c3_g1_i6.p1	TRINITY_GG_12362_c3_g1_i26.p2
OG0012953	TRINITY_GG_6093_c2_g1_i4.p1	TRINITY_GG_4112_c5_g1_i11.p1	TRINITY_GG_20993_c1_g1_i56.p1	TRINITY_GG_12362_c3_g1_i26.p1
OG0012954	TRINITY_GG_6093_c3_g2_i5.p1	TRINITY_GG_4112_c11_g2_i6.p1	TRINITY_GG_20993_c6_g1_i39.p1	TRINITY_GG_12362_c17_g1_i11.p1
OG0012955	TRINITY_GG_6093_c4_g1_i4.p1	TRINITY_GG_4112_c8_g1_i13.p1	TRINITY_GG_20993_c54_g1_i1.p1	TRINITY_GG_12362_c6_g1_i1.p1
OG0012956	TRINITY_GG_6095_c0_g1_i4.p1	TRINITY_GG_27413_c0_g1_i2.p1	TRINITY_GG_8775_c0_g1_i1.p1	TRINITY_GG_6226_c2_g1_i3.p1
OG0012957	TRINITY_GG_6095_c1_g1_i1.p1	TRINITY_GG_27413_c6_g2_i10.p1	TRINITY_GG_8775_c0_g1_i1.p2	TRINITY_GG_6226_c2_g1_i3.p2
OG0012958	TRINITY_GG_6096_c0_g1_i1.p1	TRINITY_GG_27413_c2_g1_i2.p1	TRINITY_GG_8775_c2_g1_i1.p1	TRINITY_GG_6227_c0_g1_i1.p1
OG0012959	TRINITY_GG_6104_c0_g1_i41.p1	TRINITY_GG_2486_c2_g1_i27.p1	TRINITY_GG_31489_c7_g1_i2.p1	TRINITY_GG_6544_c0_g1_i23.p1
OG0012960	TRINITY_GG_6105_c0_g1_i5.p1	TRINITY_GG_2485_c1_g1_i8.p1	TRINITY_GG_31489_c2_g1_i5.p1	TRINITY_GG_6545_c0_g1_i6.p1
OG0012961	TRINITY_GG_6105_c1_g1_i1.p1	TRINITY_GG_2485_c0_g1_i1.p1	TRINITY_GG_31489_c1_g1_i1.p1	TRINITY_GG_6545_c0_g2_i1.p1
OG0012962	TRINITY_GG_6110_c0_g1_i2.p1	TRINITY_GG_2486_c0_g1_i1.p1	TRINITY_GG_31489_c0_g1_i3.p1	TRINITY_GG_6545_c1_g1_i2.p1
OG0012963	TRINITY_GG_6111_c1_g1_i1.p1	TRINITY_GG_2486_c1_g1_i2.p1	TRINITY_GG_31489_c3_g1_i9.p1	TRINITY_GG_6545_c3_g1_i13.p1
OG0012964	TRINITY_GG_6114_c0_g1_i6.p1	TRINITY_GG_4372_c0_g1_i28.p1	TRINITY_GG_30775_c0_g1_i27.p1	TRINITY_GG_30676_c0_g1_i7.p1
OG0012965	TRINITY_GG_6114_c11_g1_i11.p1	TRINITY_GG_4372_c0_g1_i28.p2	TRINITY_GG_30775_c0_g1_i27.p2	TRINITY_GG_30676_c1_g1_i20.p1
OG0012966	TRINITY_GG_6114_c1_g1_i6.p1	TRINITY_GG_4373_c0_g1_i1.p1	TRINITY_GG_30776_c1_g1_i42.p2	TRINITY_GG_30678_c0_g1_i1.p1
OG0012967	TRINITY_GG_6114_c2_g1_i47.p1	TRINITY_GG_4373_c5_g1_i8.p1	TRINITY_GG_30776_c0_g1_i69.p1	TRINITY_GG_30677_c0_g1_i20.p1
OG0012968	TRINITY_GG_6114_c3_g1_i4.p1	TRINITY_GG_4373_c2_g1_i5.p1	TRINITY_GG_30777_c0_g1_i2.p1	TRINITY_GG_30678_c2_g1_i9.p1
OG0012969	TRINITY_GG_6114_c4_g1_i58.p1	TRINITY_GG_4373_c1_g1_i43.p1	TRINITY_GG_30776_c1_g1_i42.p1	TRINITY_GG_30678_c1_g1_i5.p1
OG0012970	TRINITY_GG_6117_c1_g1_i5.p1	TRINITY_GG_13213_c0_g1_i1.p1	TRINITY_GG_1853_c1_g2_i1.p1	TRINITY_GG_30097_c1_g1_i6.p1
OG0012971	TRINITY_GG_6117_c4_g1_i1.p1	TRINITY_GG_13214_c1_g1_i8.p1	TRINITY_GG_1853_c0_g1_i12.p1	TRINITY_GG_30095_c1_g2_i2.p1
OG0012972	TRINITY_GG_6118_c10_g1_i9.p2	TRINITY_GG_13214_c3_g1_i7.p1	TRINITY_GG_1849_c6_g1_i7.p1	TRINITY_GG_30096_c0_g1_i16.p3
OG0012973	TRINITY_GG_6118_c10_g1_i9.p1	TRINITY_GG_13214_c4_g2_i2.p1	TRINITY_GG_1849_c1_g1_i9.p1	TRINITY_GG_30096_c0_g1_i16.p1
OG0012974	TRINITY_GG_6118_c1_g1_i15.p1	TRINITY_GG_13214_c0_g1_i5.p1	TRINITY_GG_1849_c2_g1_i2.p1	TRINITY_GG_30096_c1_g1_i15.p1
OG0012975	TRINITY_GG_6118_c6_g2_i1.p1	TRINITY_GG_13214_c5_g1_i2.p1	TRINITY_GG_1849_c3_g1_i2.p1	TRINITY_GG_30099_c2_g2_i1.p1
OG0012976	TRINITY_GG_611_c0_g1_i22.p1	TRINITY_GG_3509_c0_g1_i5.p1	TRINITY_GG_13502_c1_g1_i6.p1	TRINITY_GG_5034_c0_g1_i6.p1
OG0012977	TRINITY_GG_611_c1_g1_i56.p1	TRINITY_GG_3509_c3_g1_i14.p1	TRINITY_GG_13502_c4_g1_i5.p1	TRINITY_GG_5029_c1_g1_i14.p1
OG0012978	TRINITY_GG_611_c1_g1_i56.p2	TRINITY_GG_3509_c3_g1_i14.p2	TRINITY_GG_13502_c4_g1_i5.p2	TRINITY_GG_5029_c1_g1_i14.p2
OG0012979	TRINITY_GG_611_c2_g1_i41.p4	TRINITY_GG_3509_c6_g1_i3.p1	TRINITY_GG_13502_c7_g1_i3.p1	TRINITY_GG_5030_c2_g1_i4.p1
OG0012980	TRINITY_GG_611_c2_g1_i41.p1	TRINITY_GG_3509_c2_g1_i71.p1	TRINITY_GG_13502_c2_g1_i7.p1	TRINITY_GG_5030_c0_g1_i19.p1
OG0012981	TRINITY_GG_611_c3_g1_i7.p1	TRINITY_GG_3509_c1_g1_i34.p3	TRINITY_GG_13502_c5_g1_i72.p4	TRINITY_GG_5030_c1_g1_i62.p6
OG0012982	TRINITY_GG_611_c3_g1_i7.p2	TRINITY_GG_3509_c1_g1_i34.p4	TRINITY_GG_13502_c5_g1_i72.p3	TRINITY_GG_5030_c1_g1_i62.p5
OG0012983	TRINITY_GG_611_c3_g3_i1.p2	TRINITY_GG_3509_c1_g1_i34.p2	TRINITY_GG_13502_c5_g1_i72.p2	TRINITY_GG_5030_c1_g1_i62.p1
OG0012984	TRINITY_GG_611_c3_g3_i1.p1	TRINITY_GG_3509_c1_g1_i34.p1	TRINITY_GG_13502_c5_g1_i72.p1	TRINITY_GG_5030_c1_g1_i62.p2
OG0012985	TRINITY_GG_611_c3_g4_i2.p1	TRINITY_GG_3509_c5_g1_i44.p2	TRINITY_GG_13502_c6_g1_i25.p2	TRINITY_GG_5032_c0_g1_i2.p1
OG0012986	TRINITY_GG_611_c4_g1_i2.p1	TRINITY_GG_3509_c8_g1_i1.p1	TRINITY_GG_13502_c9_g1_i2.p1	TRINITY_GG_5032_c3_g1_i1.p1
OG0012987	TRINITY_GG_611_c5_g1_i19.p1	TRINITY_GG_3509_c4_g1_i19.p1	TRINITY_GG_13502_c3_g1_i16.p1	TRINITY_GG_5034_c1_g1_i2.p1
OG0012988	TRINITY_GG_611_c5_g1_i19.p2	TRINITY_GG_3509_c4_g1_i19.p2	TRINITY_GG_13502_c3_g1_i16.p2	TRINITY_GG_5034_c1_g1_i2.p2
OG0012989	TRINITY_GG_611_c6_g1_i9.p1	TRINITY_GG_3509_c5_g1_i44.p1	TRINITY_GG_13502_c6_g1_i25.p1	TRINITY_GG_5032_c1_g1_i10.p1
OG0012990	TRINITY_GG_611_c8_g1_i1.p1	TRINITY_GG_3509_c10_g1_i5.p1	TRINITY_GG_13502_c8_g2_i2.p1	TRINITY_GG_5034_c2_g1_i1.p1
OG0012991	TRINITY_GG_6121_c9_g1_i1.p1	TRINITY_GG_9592_c1_g1_i2.p1	TRINITY_GG_23517_c1_g1_i1.p1	TRINITY_GG_25291_c0_g1_i1.p1
OG0012992	TRINITY_GG_6126_c0_g1_i3.p1	TRINITY_GG_35224_c0_g1_i5.p1	TRINITY_GG_22986_c0_g2_i3.p1	TRINITY_GG_20108_c1_g1_i1.p1
OG0012993	TRINITY_GG_6126_c1_g1_i5.p6	TRINITY_GG_35224_c1_g1_i24.p7	TRINITY_GG_22986_c1_g1_i16.p7	TRINITY_GG_20108_c0_g1_i49.p7
OG0012994	TRINITY_GG_6126_c1_g1_i5.p1	TRINITY_GG_35224_c1_g1_i24.p1	TRINITY_GG_22986_c1_g1_i16.p1	TRINITY_GG_20108_c0_g1_i49.p1
OG0012995	TRINITY_GG_614_c0_g1_i2.p1	TRINITY_GG_14554_c0_g1_i13.p2	TRINITY_GG_15653_c0_g1_i6.p1	TRINITY_GG_29446_c1_g1_i14.p1
OG0012996	TRINITY_GG_614_c1_g1_i20.p1	TRINITY_GG_14554_c1_g1_i14.p1	TRINITY_GG_15654_c0_g1_i4.p1	TRINITY_GG_29446_c0_g1_i8.p1
OG0012997	TRINITY_GG_6157_c10_g1_i1.p1	TRINITY_GG_17433_c0_g2_i1.p1	TRINITY_GG_32413_c0_g2_i1.p1	TRINITY_GG_12625_c1_g1_i1.p1
OG0012998	TRINITY_GG_6164_c1_g1_i2.p1	TRINITY_GG_17439_c0_g1_i40.p1	TRINITY_GG_32403_c1_g1_i18.p1	TRINITY_GG_12637_c0_g1_i3.p1
OG0012999	TRINITY_GG_6164_c1_g2_i1.p1	TRINITY_GG_17439_c0_g1_i40.p2	TRINITY_GG_32403_c1_g1_i18.p2	TRINITY_GG_12637_c0_g1_i3.p2
OG0013000	TRINITY_GG_6164_c2_g1_i2.p1	TRINITY_GG_17439_c0_g1_i40.p3	TRINITY_GG_32403_c2_g1_i2.p1	TRINITY_GG_12637_c4_g1_i1.p1
OG0013001	TRINITY_GG_6164_c4_g1_i4.p1	TRINITY_GG_17439_c2_g1_i11.p1	TRINITY_GG_32403_c3_g1_i13.p1	TRINITY_GG_12637_c3_g5_i1.p1
OG0013002	TRINITY_GG_6169_c0_g1_i2.p1	TRINITY_GG_17434_c0_g1_i1.p1	TRINITY_GG_32397_c0_g1_i1.p1	TRINITY_GG_12637_c1_g1_i3.p1
OG0013003	TRINITY_GG_6169_c1_g1_i1.p1	TRINITY_GG_17434_c1_g3_i2.p1	TRINITY_GG_32405_c0_g1_i1.p1	TRINITY_GG_12637_c5_g1_i1.p1
OG0013004	TRINITY_GG_6171_c1_g1_i4.p1	TRINITY_GG_5490_c1_g1_i61.p1	TRINITY_GG_3910_c1_g1_i2.p1	TRINITY_GG_25825_c1_g2_i1.p1
OG0013005	TRINITY_GG_6175_c2_g1_i3.p1	TRINITY_GG_20838_c2_g1_i1.p1	TRINITY_GG_2456_c3_g1_i2.p1	TRINITY_GG_5044_c6_g1_i2.p1
OG0013006	TRINITY_GG_6175_c8_g2_i4.p1	TRINITY_GG_20838_c9_g1_i6.p1	TRINITY_GG_2456_c4_g1_i11.p1	TRINITY_GG_5044_c2_g3_i2.p1
OG0013007	TRINITY_GG_6178_c0_g1_i5.p1	TRINITY_GG_12865_c0_g1_i5.p1	TRINITY_GG_15070_c0_g1_i2.p1	TRINITY_GG_34228_c0_g1_i1.p1
OG0013008	TRINITY_GG_617_c0_g1_i1.p2	TRINITY_GG_26906_c0_g1_i2.p1	TRINITY_GG_31580_c0_g1_i2.p2	TRINITY_GG_145_c0_g1_i1.p1
OG0013009	TRINITY_GG_6181_c0_g1_i9.p1	TRINITY_GG_12862_c0_g1_i2.p1	TRINITY_GG_15065_c0_g1_i5.p1	TRINITY_GG_34231_c0_g1_i3.p1
OG0013010	TRINITY_GG_6182_c0_g1_i31.p1	TRINITY_GG_12860_c0_g1_i42.p1	TRINITY_GG_15072_c1_g2_i16.p1	TRINITY_GG_34224_c0_g1_i28.p1
OG0013011	TRINITY_GG_6182_c0_g1_i31.p2	TRINITY_GG_12860_c1_g1_i1.p1	TRINITY_GG_15072_c0_g1_i1.p1	TRINITY_GG_34224_c0_g1_i28.p2
OG0013012	TRINITY_GG_6185_c0_g1_i4.p1	TRINITY_GG_31752_c0_g1_i6.p1	TRINITY_GG_2743_c0_g1_i9.p1	TRINITY_GG_30072_c0_g2_i8.p1
OG0013013	TRINITY_GG_6190_c0_g1_i3.p1	TRINITY_GG_11913_c0_g1_i1.p1	TRINITY_GG_25021_c0_g1_i1.p1	TRINITY_GG_1185_c0_g1_i2.p1
OG0013014	TRINITY_GG_6193_c1_g3_i5.p2	TRINITY_GG_11911_c1_g2_i2.p2	TRINITY_GG_25019_c1_g1_i38.p2	TRINITY_GG_1181_c1_g1_i10.p2
OG0013015	TRINITY_GG_6193_c1_g3_i5.p1	TRINITY_GG_11911_c1_g2_i2.p1	TRINITY_GG_25019_c1_g1_i38.p1	TRINITY_GG_1181_c1_g1_i10.p1
OG0013016	TRINITY_GG_6193_c3_g2_i1.p1	TRINITY_GG_11911_c2_g2_i1.p1	TRINITY_GG_25019_c2_g1_i2.p1	TRINITY_GG_1184_c0_g1_i2.p1
OG0013017	TRINITY_GG_6199_c2_g1_i1.p1	TRINITY_GG_28767_c0_g1_i1.p1	TRINITY_GG_16691_c0_g1_i1.p1	TRINITY_GG_1190_c0_g1_i1.p1
OG0013018	TRINITY_GG_619_c0_g1_i2.p1	TRINITY_GG_25253_c0_g1_i1.p1	TRINITY_GG_17310_c4_g1_i1.p1	TRINITY_GG_25850_c0_g1_i1.p1
OG0013019	TRINITY_GG_6205_c0_g1_i4.p1	TRINITY_GG_23383_c0_g1_i2.p1	TRINITY_GG_10054_c1_g1_i4.p1	TRINITY_GG_17866_c0_g1_i4.p1
OG0013020	TRINITY_GG_6205_c1_g1_i4.p1	TRINITY_GG_23383_c1_g1_i11.p1	TRINITY_GG_10054_c0_g1_i5.p1	TRINITY_GG_17866_c1_g1_i6.p1
OG0013021	TRINITY_GG_6207_c0_g1_i2.p1	TRINITY_GG_18427_c0_g1_i1.p1	TRINITY_GG_13507_c0_g1_i1.p1	TRINITY_GG_33804_c0_g1_i1.p1
OG0013022	TRINITY_GG_6221_c0_g1_i1.p1	TRINITY_GG_26961_c0_g1_i2.p1	TRINITY_GG_24761_c0_g1_i2.p1	TRINITY_GG_6270_c0_g1_i2.p1
OG0013023	TRINITY_GG_622_c0_g1_i7.p1	TRINITY_GG_25249_c2_g1_i10.p1	TRINITY_GG_17317_c3_g1_i20.p1	TRINITY_GG_25848_c7_g1_i1.p1
OG0013024	TRINITY_GG_622_c2_g1_i9.p2	TRINITY_GG_25249_c5_g1_i1.p1	TRINITY_GG_17317_c82_g1_i1.p1	TRINITY_GG_25848_c39_g1_i1.p1
OG0013025	TRINITY_GG_622_c2_g1_i9.p1	TRINITY_GG_25249_c1_g1_i3.p1	TRINITY_GG_17317_c8_g2_i14.p2	TRINITY_GG_25842_c0_g1_i4.p1
OG0013026	TRINITY_GG_622_c4_g1_i1.p1	TRINITY_GG_25249_c26_g1_i1.p1	TRINITY_GG_17317_c12_g1_i1.p1	TRINITY_GG_25848_c15_g1_i1.p1
OG0013027	TRINITY_GG_6237_c0_g1_i4.p1	TRINITY_GG_17250_c0_g1_i8.p1	TRINITY_GG_2689_c0_g1_i18.p1	TRINITY_GG_26216_c0_g1_i13.p1
OG0013028	TRINITY_GG_624_c0_g1_i8.p1	TRINITY_GG_25242_c0_g1_i19.p1	TRINITY_GG_17308_c0_g1_i5.p1	TRINITY_GG_25841_c0_g1_i4.p1
OG0013029	TRINITY_GG_624_c1_g1_i27.p1	TRINITY_GG_25242_c1_g1_i28.p1	TRINITY_GG_17318_c0_g1_i52.p1	TRINITY_GG_25845_c0_g1_i2.p1
OG0013030	TRINITY_GG_624_c1_g1_i27.p3	TRINITY_GG_25242_c1_g1_i28.p2	TRINITY_GG_17318_c0_g1_i52.p2	TRINITY_GG_25841_c1_g1_i1.p1
OG0013032	TRINITY_GG_6267_c0_g1_i5.p1	TRINITY_GG_31741_c0_g1_i1.p1	TRINITY_GG_10913_c0_g1_i1.p1	TRINITY_GG_12239_c0_g1_i3.p1
OG0013033	TRINITY_GG_626_c0_g1_i134.p3	TRINITY_GG_25250_c0_g1_i36.p2	TRINITY_GG_17317_c1_g1_i83.p2	TRINITY_GG_25840_c0_g1_i51.p2
OG0013034	TRINITY_GG_626_c0_g1_i134.p1	TRINITY_GG_25250_c0_g1_i36.p1	TRINITY_GG_17317_c1_g1_i83.p1	TRINITY_GG_25840_c0_g1_i51.p1
OG0013035	TRINITY_GG_626_c1_g1_i9.p1	TRINITY_GG_25250_c2_g1_i18.p1	TRINITY_GG_17317_c13_g2_i11.p1	TRINITY_GG_25840_c1_g1_i69.p1
OG0013036	TRINITY_GG_626_c6_g1_i3.p1	TRINITY_GG_25250_c1_g1_i4.p1	TRINITY_GG_17317_c11_g1_i5.p1	TRINITY_GG_25840_c1_g1_i69.p3
OG0013037	TRINITY_GG_6270_c12_g1_i1.p1	TRINITY_GG_31740_c0_g1_i4.p1	TRINITY_GG_10916_c0_g1_i1.p1	TRINITY_GG_12234_c0_g1_i2.p1
OG0013039	TRINITY_GG_6287_c0_g1_i3.p1	TRINITY_GG_33438_c1_g1_i8.p1	TRINITY_GG_9206_c0_g1_i35.p1	TRINITY_GG_14758_c0_g1_i9.p1
OG0013041	TRINITY_GG_6294_c0_g1_i3.p1	TRINITY_GG_9211_c0_g1_i6.p1	TRINITY_GG_13689_c0_g1_i10.p1	TRINITY_GG_28428_c0_g1_i6.p1
OG0013042	TRINITY_GG_6294_c2_g3_i1.p1	TRINITY_GG_9211_c2_g3_i2.p1	TRINITY_GG_13689_c1_g1_i3.p1	TRINITY_GG_28428_c2_g2_i9.p1
OG0013044	TRINITY_GG_6297_c3_g1_i6.p1	TRINITY_GG_16347_c0_g1_i10.p1	TRINITY_GG_80_c0_g1_i6.p1	TRINITY_GG_599_c0_g1_i10.p1
OG0013045	TRINITY_GG_6297_c4_g1_i35.p2	TRINITY_GG_16342_c0_g1_i19.p3	TRINITY_GG_78_c0_g1_i4.p2	TRINITY_GG_602_c0_g1_i10.p2
OG0013046	TRINITY_GG_6297_c4_g1_i35.p1	TRINITY_GG_16342_c0_g1_i19.p1	TRINITY_GG_78_c0_g1_i4.p1	TRINITY_GG_602_c1_g1_i7.p1
OG0013047	TRINITY_GG_6303_c0_g1_i2.p1	TRINITY_GG_16345_c0_g1_i2.p1	TRINITY_GG_79_c4_g1_i11.p1	TRINITY_GG_601_c0_g1_i2.p1
OG0013048	TRINITY_GG_630_c0_g1_i25.p3	TRINITY_GG_25240_c0_g1_i33.p4	TRINITY_GG_17310_c0_g1_i30.p7	TRINITY_GG_25851_c0_g1_i18.p3
OG0013049	TRINITY_GG_630_c0_g1_i25.p1	TRINITY_GG_25240_c0_g1_i33.p2	TRINITY_GG_17310_c0_g1_i30.p5	TRINITY_GG_25851_c0_g1_i18.p1
OG0013050	TRINITY_GG_630_c0_g1_i25.p6	TRINITY_GG_25240_c0_g1_i33.p8	TRINITY_GG_17310_c0_g1_i30.p17	TRINITY_GG_25851_c0_g1_i18.p6
OG0013051	TRINITY_GG_630_c1_g1_i26.p6	TRINITY_GG_25240_c1_g1_i34.p9	TRINITY_GG_17310_c1_g1_i6.p1	TRINITY_GG_25851_c1_g1_i11.p5
OG0013052	TRINITY_GG_630_c1_g1_i26.p1	TRINITY_GG_25240_c1_g1_i34.p1	TRINITY_GG_17310_c0_g1_i30.p1	TRINITY_GG_25851_c1_g1_i11.p1
OG0013053	TRINITY_GG_630_c1_g1_i26.p2	TRINITY_GG_25240_c1_g1_i34.p2	TRINITY_GG_17310_c0_g1_i30.p3	TRINITY_GG_25851_c2_g1_i12.p1
OG0013054	TRINITY_GG_630_c7_g1_i11.p1	TRINITY_GG_25240_c0_g1_i33.p1	TRINITY_GG_17310_c0_g1_i30.p2	TRINITY_GG_25851_c4_g1_i3.p1
OG0013055	TRINITY_GG_6310_c0_g1_i13.p1	TRINITY_GG_35650_c0_g1_i7.p1	TRINITY_GG_4710_c0_g1_i6.p1	TRINITY_GG_18493_c0_g1_i2.p1
OG0013056	TRINITY_GG_6310_c1_g1_i3.p1	TRINITY_GG_35650_c3_g1_i32.p1	TRINITY_GG_4710_c2_g1_i6.p1	TRINITY_GG_18493_c2_g1_i8.p1
OG0013057	TRINITY_GG_632_c0_g1_i2.p1	TRINITY_GG_25243_c0_g1_i6.p1	TRINITY_GG_17306_c2_g2_i1.p1	TRINITY_GG_25847_c0_g1_i2.p1
OG0013058	TRINITY_GG_6330_c0_g2_i16.p1	TRINITY_GG_14261_c0_g1_i15.p1	TRINITY_GG_12918_c0_g1_i21.p1	TRINITY_GG_25320_c0_g1_i23.p1
OG0013059	TRINITY_GG_6330_c1_g1_i2.p1	TRINITY_GG_14261_c2_g1_i3.p1	TRINITY_GG_12918_c2_g1_i1.p1	TRINITY_GG_25320_c1_g1_i8.p1
OG0013061	TRINITY_GG_6330_c2_g1_i21.p1	TRINITY_GG_14261_c1_g1_i2.p1	TRINITY_GG_12918_c1_g1_i38.p1	TRINITY_GG_25320_c12_g3_i10.p1
OG0013062	TRINITY_GG_6330_c7_g1_i9.p1	TRINITY_GG_14261_c5_g1_i2.p1	TRINITY_GG_12918_c3_g2_i2.p1	TRINITY_GG_25316_c0_g1_i4.p1
OG0013063	TRINITY_GG_6342_c0_g1_i4.p1	TRINITY_GG_21826_c0_g1_i17.p1	TRINITY_GG_34805_c0_g2_i2.p1	TRINITY_GG_10581_c0_g1_i26.p1
OG0013064	TRINITY_GG_6342_c31_g1_i1.p1	TRINITY_GG_21826_c0_g1_i17.p2	TRINITY_GG_25026_c2_g2_i1.p1	TRINITY_GG_10581_c0_g2_i1.p1
OG0013065	TRINITY_GG_6358_c0_g1_i1.p1	TRINITY_GG_1451_c0_g1_i1.p1	TRINITY_GG_34544_c3_g1_i2.p1	TRINITY_GG_18021_c0_g2_i1.p1
OG0013066	TRINITY_GG_6368_c0_g2_i4.p1	TRINITY_GG_1453_c2_g1_i2.p1	TRINITY_GG_34547_c0_g1_i3.p1	TRINITY_GG_18018_c0_g1_i2.p1
OG0013067	TRINITY_GG_636_c0_g1_i6.p1	TRINITY_GG_3249_c0_g1_i13.p2	TRINITY_GG_29613_c0_g1_i6.p4	TRINITY_GG_1971_c0_g1_i1.p1
OG0013068	TRINITY_GG_6374_c1_g3_i7.p2	TRINITY_GG_30416_c1_g3_i3.p1	TRINITY_GG_7128_c1_g2_i8.p1	TRINITY_GG_26519_c0_g1_i6.p1
OG0013069	TRINITY_GG_6376_c0_g1_i2.p1	TRINITY_GG_30418_c0_g1_i2.p1	TRINITY_GG_7124_c3_g1_i2.p1	TRINITY_GG_26511_c0_g1_i1.p1
OG0013070	TRINITY_GG_6382_c0_g1_i2.p1	TRINITY_GG_30424_c1_g1_i1.p1	TRINITY_GG_7123_c0_g1_i1.p1	TRINITY_GG_26510_c0_g1_i3.p1
OG0013071	TRINITY_GG_6384_c0_g1_i3.p1	TRINITY_GG_30423_c0_g1_i6.p1	TRINITY_GG_7127_c0_g1_i5.p1	TRINITY_GG_26512_c0_g1_i12.p1
OG0013073	TRINITY_GG_6384_c11_g2_i7.p2	TRINITY_GG_30414_c3_g2_i6.p2	TRINITY_GG_7127_c3_g1_i14.p2	TRINITY_GG_26518_c10_g2_i1.p1
OG0013074	TRINITY_GG_6384_c1_g1_i2.p1	TRINITY_GG_30414_c1_g1_i11.p1	TRINITY_GG_7127_c27_g1_i34.p1	TRINITY_GG_26518_c1_g1_i9.p1
OG0013076	TRINITY_GG_6384_c33_g1_i1.p1	TRINITY_GG_30423_c44_g1_i1.p1	TRINITY_GG_7127_c5_g6_i1.p1	TRINITY_GG_26518_c3_g2_i2.p1
